
studentNumber,studentGender,studentBDate,studentNetAccess,firstName,lastName,relationID,healthID,activityID
196000449,F,,Y,PrimeiroNome448,UltimoNome448,,,
196000450,F,,Y,PrimeiroNome449,UltimoNome449,,,
196000451,F,,Y,PrimeiroNome450,UltimoNome450,,,
196000452,F,,Y,PrimeiroNome451,UltimoNome451,,,
196000453,F,,Y,PrimeiroNome452,UltimoNome452,,,
196000454,F,,Y,PrimeiroNome453,UltimoNome453,,,
196000455,F,,Y,PrimeiroNome454,UltimoNome454,,,
196000456,F,,Y,PrimeiroNome455,UltimoNome455,,,
196000457,F,,Y,PrimeiroNome456,UltimoNome456,,,
196000458,F,,Y,PrimeiroNome457,UltimoNome457,,,
196000459,F,,Y,PrimeiroNome458,UltimoNome458,,,
196000460,F,,Y,PrimeiroNome459,UltimoNome459,,,
196000461,F,,Y,PrimeiroNome460,UltimoNome460,,,
196000462,F,,Y,PrimeiroNome461,UltimoNome461,,,
196000463,F,,Y,PrimeiroNome462,UltimoNome462,,,
196000464,F,,Y,PrimeiroNome463,UltimoNome463,,,
196000465,F,,Y,PrimeiroNome464,UltimoNome464,,,
196000466,F,,Y,PrimeiroNome465,UltimoNome465,,,
196000467,F,,Y,PrimeiroNome466,UltimoNome466,,,
196000468,F,,Y,PrimeiroNome467,UltimoNome467,,,
196000469,F,,Y,PrimeiroNome468,UltimoNome468,,,
196000470,F,,Y,PrimeiroNome469,UltimoNome469,,,
196000471,F,,Y,PrimeiroNome470,UltimoNome470,,,
196000472,F,,Y,PrimeiroNome471,UltimoNome471,,,
196000473,F,,Y,PrimeiroNome472,UltimoNome472,,,
196000474,F,,Y,PrimeiroNome473,UltimoNome473,,,
196000475,F,,Y,PrimeiroNome474,UltimoNome474,,,
196000476,F,,Y,PrimeiroNome475,UltimoNome475,,,
196000477,F,,Y,PrimeiroNome476,UltimoNome476,,,
196000478,F,,Y,PrimeiroNome477,UltimoNome477,,,
196000479,F,,Y,PrimeiroNome478,UltimoNome478,,,
196000480,F,,Y,PrimeiroNome479,UltimoNome479,,,
196000481,F,,Y,PrimeiroNome480,UltimoNome480,,,
196000482,F,,Y,PrimeiroNome481,UltimoNome481,,,
196000483,F,,Y,PrimeiroNome482,UltimoNome482,,,
196000484,F,,Y,PrimeiroNome483,UltimoNome483,,,
196000485,F,,Y,PrimeiroNome484,UltimoNome484,,,
196000486,F,,Y,PrimeiroNome485,UltimoNome485,,,
196000487,F,,Y,PrimeiroNome486,UltimoNome486,,,
196000488,F,,Y,PrimeiroNome487,UltimoNome487,,,
196000489,F,,Y,PrimeiroNome488,UltimoNome488,,,
196000490,F,,Y,PrimeiroNome489,UltimoNome489,,,
196000491,F,,Y,PrimeiroNome490,UltimoNome490,,,
196000492,F,,Y,PrimeiroNome491,UltimoNome491,,,
196000493,F,,Y,PrimeiroNome492,UltimoNome492,,,
196000494,F,,Y,PrimeiroNome493,UltimoNome493,,,
196000495,F,,Y,PrimeiroNome494,UltimoNome494,,,
196000496,F,,Y,PrimeiroNome495,UltimoNome495,,,
196000497,F,,Y,PrimeiroNome496,UltimoNome496,,,
196000498,F,,Y,PrimeiroNome497,UltimoNome497,,,
196000499,F,,Y,PrimeiroNome498,UltimoNome498,,,
196000500,F,,Y,PrimeiroNome499,UltimoNome499,,,
196000501,F,,Y,PrimeiroNome500,UltimoNome500,,,
196000502,F,,Y,PrimeiroNome501,UltimoNome501,,,
196000503,F,,Y,PrimeiroNome502,UltimoNome502,,,
196000504,F,,Y,PrimeiroNome503,UltimoNome503,,,
196000505,F,,Y,PrimeiroNome504,UltimoNome504,,,
196000506,F,,Y,PrimeiroNome505,UltimoNome505,,,
196000507,F,,Y,PrimeiroNome506,UltimoNome506,,,
196000508,F,,Y,PrimeiroNome507,UltimoNome507,,,
196000509,F,,Y,PrimeiroNome508,UltimoNome508,,,
196000510,F,,Y,PrimeiroNome509,UltimoNome509,,,
196000511,F,,Y,PrimeiroNome510,UltimoNome510,,,
196000512,F,,Y,PrimeiroNome511,UltimoNome511,,,
196000513,F,,Y,PrimeiroNome512,UltimoNome512,,,
196000514,F,,Y,PrimeiroNome513,UltimoNome513,,,
196000515,F,,Y,PrimeiroNome514,UltimoNome514,,,
196000516,F,,Y,PrimeiroNome515,UltimoNome515,,,
196000517,F,,Y,PrimeiroNome516,UltimoNome516,,,
196000518,F,,Y,PrimeiroNome517,UltimoNome517,,,
196000519,F,,Y,PrimeiroNome518,UltimoNome518,,,
196000520,F,,Y,PrimeiroNome519,UltimoNome519,,,
196000521,F,,Y,PrimeiroNome520,UltimoNome520,,,
196000522,F,,Y,PrimeiroNome521,UltimoNome521,,,
196000523,F,,Y,PrimeiroNome522,UltimoNome522,,,
196000524,F,,Y,PrimeiroNome523,UltimoNome523,,,
196000525,F,,Y,PrimeiroNome524,UltimoNome524,,,
196000526,F,,Y,PrimeiroNome525,UltimoNome525,,,
196000527,F,,Y,PrimeiroNome526,UltimoNome526,,,
196000528,F,,Y,PrimeiroNome527,UltimoNome527,,,
196000529,F,,Y,PrimeiroNome528,UltimoNome528,,,
196000530,F,,Y,PrimeiroNome529,UltimoNome529,,,
196000531,F,,Y,PrimeiroNome530,UltimoNome530,,,
196000532,F,,Y,PrimeiroNome531,UltimoNome531,,,
196000533,F,,Y,PrimeiroNome532,UltimoNome532,,,
196000534,F,,Y,PrimeiroNome533,UltimoNome533,,,
196000535,F,,Y,PrimeiroNome534,UltimoNome534,,,
196000536,F,,Y,PrimeiroNome535,UltimoNome535,,,
196000537,F,,Y,PrimeiroNome536,UltimoNome536,,,
196000538,F,,Y,PrimeiroNome537,UltimoNome537,,,
196000539,F,,Y,PrimeiroNome538,UltimoNome538,,,
196000540,F,,Y,PrimeiroNome539,UltimoNome539,,,
196000541,F,,Y,PrimeiroNome540,UltimoNome540,,,
196000542,F,,Y,PrimeiroNome541,UltimoNome541,,,
196000543,F,,Y,PrimeiroNome542,UltimoNome542,,,
196000544,F,,Y,PrimeiroNome543,UltimoNome543,,,
196000545,F,,Y,PrimeiroNome544,UltimoNome544,,,
196000546,F,,Y,PrimeiroNome545,UltimoNome545,,,
196000547,F,,Y,PrimeiroNome546,UltimoNome546,,,
196000548,F,,Y,PrimeiroNome547,UltimoNome547,,,
196000549,F,,Y,PrimeiroNome548,UltimoNome548,,,
196000550,F,,Y,PrimeiroNome549,UltimoNome549,,,
196000551,F,,Y,PrimeiroNome550,UltimoNome550,,,
196000552,F,,Y,PrimeiroNome551,UltimoNome551,,,
196000553,F,,Y,PrimeiroNome552,UltimoNome552,,,
196000554,F,,Y,PrimeiroNome553,UltimoNome553,,,
196000555,F,,Y,PrimeiroNome554,UltimoNome554,,,
196000556,F,,Y,PrimeiroNome555,UltimoNome555,,,
196000557,F,,Y,PrimeiroNome556,UltimoNome556,,,
196000558,F,,Y,PrimeiroNome557,UltimoNome557,,,
196000559,F,,Y,PrimeiroNome558,UltimoNome558,,,
196000560,F,,Y,PrimeiroNome559,UltimoNome559,,,
196000561,F,,Y,PrimeiroNome560,UltimoNome560,,,
196000562,F,,Y,PrimeiroNome561,UltimoNome561,,,
196000563,F,,Y,PrimeiroNome562,UltimoNome562,,,
196000564,F,,Y,PrimeiroNome563,UltimoNome563,,,
196000565,F,,Y,PrimeiroNome564,UltimoNome564,,,
196000566,F,,Y,PrimeiroNome565,UltimoNome565,,,
196000567,F,,Y,PrimeiroNome566,UltimoNome566,,,
196000568,F,,Y,PrimeiroNome567,UltimoNome567,,,
196000569,F,,Y,PrimeiroNome568,UltimoNome568,,,
196000570,F,,Y,PrimeiroNome569,UltimoNome569,,,
196000571,F,,Y,PrimeiroNome570,UltimoNome570,,,
196000572,F,,Y,PrimeiroNome571,UltimoNome571,,,
196000573,F,,Y,PrimeiroNome572,UltimoNome572,,,
196000574,F,,Y,PrimeiroNome573,UltimoNome573,,,
196000575,F,,Y,PrimeiroNome574,UltimoNome574,,,
196000576,F,,Y,PrimeiroNome575,UltimoNome575,,,
196000577,F,,Y,PrimeiroNome576,UltimoNome576,,,
196000578,F,,Y,PrimeiroNome577,UltimoNome577,,,
196000579,F,,Y,PrimeiroNome578,UltimoNome578,,,
196000580,F,,Y,PrimeiroNome579,UltimoNome579,,,
196000581,F,,Y,PrimeiroNome580,UltimoNome580,,,
196000582,F,,Y,PrimeiroNome581,UltimoNome581,,,
196000583,F,,Y,PrimeiroNome582,UltimoNome582,,,
196000584,F,,Y,PrimeiroNome583,UltimoNome583,,,
196000585,F,,Y,PrimeiroNome584,UltimoNome584,,,
196000586,F,,Y,PrimeiroNome585,UltimoNome585,,,
196000587,F,,Y,PrimeiroNome586,UltimoNome586,,,
196000588,F,,Y,PrimeiroNome587,UltimoNome587,,,
196000589,F,,Y,PrimeiroNome588,UltimoNome588,,,
196000590,F,,Y,PrimeiroNome589,UltimoNome589,,,
196000591,F,,Y,PrimeiroNome590,UltimoNome590,,,
196000592,F,,Y,PrimeiroNome591,UltimoNome591,,,
196000593,F,,Y,PrimeiroNome592,UltimoNome592,,,
196000594,F,,Y,PrimeiroNome593,UltimoNome593,,,
196000595,F,,Y,PrimeiroNome594,UltimoNome594,,,
196000596,F,,Y,PrimeiroNome595,UltimoNome595,,,
196000597,F,,Y,PrimeiroNome596,UltimoNome596,,,
196000598,F,,Y,PrimeiroNome597,UltimoNome597,,,
196000599,F,,Y,PrimeiroNome598,UltimoNome598,,,
196000600,F,,Y,PrimeiroNome599,UltimoNome599,,,
196000601,F,,Y,PrimeiroNome600,UltimoNome600,,,
196000602,F,,Y,PrimeiroNome601,UltimoNome601,,,
196000603,F,,Y,PrimeiroNome602,UltimoNome602,,,
196000604,F,,Y,PrimeiroNome603,UltimoNome603,,,
196000605,F,,Y,PrimeiroNome604,UltimoNome604,,,
196000606,F,,Y,PrimeiroNome605,UltimoNome605,,,
196000607,F,,Y,PrimeiroNome606,UltimoNome606,,,
196000608,F,,Y,PrimeiroNome607,UltimoNome607,,,
196000609,F,,Y,PrimeiroNome608,UltimoNome608,,,
196000610,F,,Y,PrimeiroNome609,UltimoNome609,,,
196000611,F,,Y,PrimeiroNome610,UltimoNome610,,,
196000612,F,,Y,PrimeiroNome611,UltimoNome611,,,
196000613,F,,Y,PrimeiroNome612,UltimoNome612,,,
196000614,F,,Y,PrimeiroNome613,UltimoNome613,,,
196000615,F,,Y,PrimeiroNome614,UltimoNome614,,,
196000616,F,,Y,PrimeiroNome615,UltimoNome615,,,
196000617,F,,Y,PrimeiroNome616,UltimoNome616,,,
196000618,F,,Y,PrimeiroNome617,UltimoNome617,,,
196000619,F,,Y,PrimeiroNome618,UltimoNome618,,,
196000620,F,,Y,PrimeiroNome619,UltimoNome619,,,
196000621,F,,Y,PrimeiroNome620,UltimoNome620,,,
196000622,F,,Y,PrimeiroNome621,UltimoNome621,,,
196000623,F,,Y,PrimeiroNome622,UltimoNome622,,,
196000624,F,,Y,PrimeiroNome623,UltimoNome623,,,
196000625,F,,Y,PrimeiroNome624,UltimoNome624,,,
196000626,F,,Y,PrimeiroNome625,UltimoNome625,,,
196000627,F,,Y,PrimeiroNome626,UltimoNome626,,,
196000628,F,,Y,PrimeiroNome627,UltimoNome627,,,
196000629,F,,Y,PrimeiroNome628,UltimoNome628,,,
196000630,F,,Y,PrimeiroNome629,UltimoNome629,,,
196000631,F,,Y,PrimeiroNome630,UltimoNome630,,,
196000632,F,,Y,PrimeiroNome631,UltimoNome631,,,
196000633,F,,Y,PrimeiroNome632,UltimoNome632,,,
196000634,F,,Y,PrimeiroNome633,UltimoNome633,,,
196000635,F,,Y,PrimeiroNome634,UltimoNome634,,,
196000636,F,,Y,PrimeiroNome635,UltimoNome635,,,
196000637,F,,Y,PrimeiroNome636,UltimoNome636,,,
196000638,F,,Y,PrimeiroNome637,UltimoNome637,,,
196000639,F,,Y,PrimeiroNome638,UltimoNome638,,,
196000640,F,,Y,PrimeiroNome639,UltimoNome639,,,
196000641,F,,Y,PrimeiroNome640,UltimoNome640,,,
196000642,F,,Y,PrimeiroNome641,UltimoNome641,,,
196000643,F,,Y,PrimeiroNome642,UltimoNome642,,,
196000644,F,,Y,PrimeiroNome643,UltimoNome643,,,
196000645,F,,Y,PrimeiroNome644,UltimoNome644,,,
196000646,F,,Y,PrimeiroNome645,UltimoNome645,,,
196000647,F,,Y,PrimeiroNome646,UltimoNome646,,,
196000648,F,,Y,PrimeiroNome647,UltimoNome647,,,
196000649,F,,Y,PrimeiroNome648,UltimoNome648,,,
196000650,F,,Y,PrimeiroNome649,UltimoNome649,,,
196000651,F,,Y,PrimeiroNome650,UltimoNome650,,,
196000652,F,,Y,PrimeiroNome651,UltimoNome651,,,
196000653,F,,Y,PrimeiroNome652,UltimoNome652,,,
196000654,F,,Y,PrimeiroNome653,UltimoNome653,,,
196000655,F,,Y,PrimeiroNome654,UltimoNome654,,,
196000656,F,,Y,PrimeiroNome655,UltimoNome655,,,
196000657,F,,Y,PrimeiroNome656,UltimoNome656,,,
196000658,F,,Y,PrimeiroNome657,UltimoNome657,,,
196000659,F,,Y,PrimeiroNome658,UltimoNome658,,,
196000660,F,,Y,PrimeiroNome659,UltimoNome659,,,
196000661,F,,Y,PrimeiroNome660,UltimoNome660,,,
196000662,F,,Y,PrimeiroNome661,UltimoNome661,,,
196000663,F,,Y,PrimeiroNome662,UltimoNome662,,,
196000664,F,,Y,PrimeiroNome663,UltimoNome663,,,
196000665,F,,Y,PrimeiroNome664,UltimoNome664,,,
196000666,F,,Y,PrimeiroNome665,UltimoNome665,,,
196000667,F,,Y,PrimeiroNome666,UltimoNome666,,,
196000668,F,,Y,PrimeiroNome667,UltimoNome667,,,
196000669,F,,Y,PrimeiroNome668,UltimoNome668,,,
196000670,F,,Y,PrimeiroNome669,UltimoNome669,,,
196000671,F,,Y,PrimeiroNome670,UltimoNome670,,,
196000672,F,,Y,PrimeiroNome671,UltimoNome671,,,
196000673,F,,Y,PrimeiroNome672,UltimoNome672,,,
196000674,F,,Y,PrimeiroNome673,UltimoNome673,,,
196000675,F,,Y,PrimeiroNome674,UltimoNome674,,,
196000676,F,,Y,PrimeiroNome675,UltimoNome675,,,
196000677,F,,Y,PrimeiroNome676,UltimoNome676,,,
196000678,F,,Y,PrimeiroNome677,UltimoNome677,,,
196000679,F,,Y,PrimeiroNome678,UltimoNome678,,,
196000680,F,,Y,PrimeiroNome679,UltimoNome679,,,
196000681,F,,Y,PrimeiroNome680,UltimoNome680,,,
196000682,F,,Y,PrimeiroNome681,UltimoNome681,,,
196000683,F,,Y,PrimeiroNome682,UltimoNome682,,,
196000684,F,,Y,PrimeiroNome683,UltimoNome683,,,
196000685,F,,Y,PrimeiroNome684,UltimoNome684,,,
196000686,F,,Y,PrimeiroNome685,UltimoNome685,,,
196000687,F,,Y,PrimeiroNome686,UltimoNome686,,,
196000688,F,,Y,PrimeiroNome687,UltimoNome687,,,
196000689,F,,Y,PrimeiroNome688,UltimoNome688,,,
196000690,F,,Y,PrimeiroNome689,UltimoNome689,,,
196000691,F,,Y,PrimeiroNome690,UltimoNome690,,,
196000692,F,,Y,PrimeiroNome691,UltimoNome691,,,
196000693,F,,Y,PrimeiroNome692,UltimoNome692,,,
196000694,F,,Y,PrimeiroNome693,UltimoNome693,,,
196000695,F,,Y,PrimeiroNome694,UltimoNome694,,,
196000696,F,,Y,PrimeiroNome695,UltimoNome695,,,
196000697,F,,Y,PrimeiroNome696,UltimoNome696,,,
196000698,F,,Y,PrimeiroNome697,UltimoNome697,,,
196100001,F,,Y,PrimeiroNome0,UltimoNome0,,,
196100002,F,,Y,PrimeiroNome1,UltimoNome1,,,
196100003,F,,Y,PrimeiroNome2,UltimoNome2,,,
196100004,F,,Y,PrimeiroNome3,UltimoNome3,,,
196100005,F,,Y,PrimeiroNome4,UltimoNome4,,,
196100006,F,,Y,PrimeiroNome5,UltimoNome5,,,
196100007,F,,Y,PrimeiroNome6,UltimoNome6,,,
196100008,F,,Y,PrimeiroNome7,UltimoNome7,,,
196100009,F,,Y,PrimeiroNome8,UltimoNome8,,,
196100010,F,,Y,PrimeiroNome9,UltimoNome9,,,
196100011,F,,Y,PrimeiroNome10,UltimoNome10,,,
196100012,F,,Y,PrimeiroNome11,UltimoNome11,,,
196100013,F,,Y,PrimeiroNome12,UltimoNome12,,,
196100014,F,,Y,PrimeiroNome13,UltimoNome13,,,
196100015,F,,Y,PrimeiroNome14,UltimoNome14,,,
196100016,F,,Y,PrimeiroNome15,UltimoNome15,,,
196100017,F,,Y,PrimeiroNome16,UltimoNome16,,,
196100018,F,,Y,PrimeiroNome17,UltimoNome17,,,
196100019,F,,Y,PrimeiroNome18,UltimoNome18,,,
196100020,F,,Y,PrimeiroNome19,UltimoNome19,,,
196100021,F,,Y,PrimeiroNome20,UltimoNome20,,,
196100022,F,,Y,PrimeiroNome21,UltimoNome21,,,
196100023,F,,Y,PrimeiroNome22,UltimoNome22,,,
196100024,F,,Y,PrimeiroNome23,UltimoNome23,,,
196100025,F,,Y,PrimeiroNome24,UltimoNome24,,,
196100026,F,,Y,PrimeiroNome25,UltimoNome25,,,
196100027,F,,Y,PrimeiroNome26,UltimoNome26,,,
196100028,F,,Y,PrimeiroNome27,UltimoNome27,,,
196100029,F,,Y,PrimeiroNome28,UltimoNome28,,,
196100030,F,,Y,PrimeiroNome29,UltimoNome29,,,
196100031,F,,Y,PrimeiroNome30,UltimoNome30,,,
196100032,F,,Y,PrimeiroNome31,UltimoNome31,,,
196100033,F,,Y,PrimeiroNome32,UltimoNome32,,,
196100034,F,,Y,PrimeiroNome33,UltimoNome33,,,
196100035,F,,Y,PrimeiroNome34,UltimoNome34,,,
196100036,F,,Y,PrimeiroNome35,UltimoNome35,,,
196100037,F,,Y,PrimeiroNome36,UltimoNome36,,,
196100038,F,,Y,PrimeiroNome37,UltimoNome37,,,
196100039,F,,Y,PrimeiroNome38,UltimoNome38,,,
196100040,F,,Y,PrimeiroNome39,UltimoNome39,,,
196100041,F,,Y,PrimeiroNome40,UltimoNome40,,,
196100042,F,,Y,PrimeiroNome41,UltimoNome41,,,
196100043,F,,Y,PrimeiroNome42,UltimoNome42,,,
196100044,F,,Y,PrimeiroNome43,UltimoNome43,,,
196100045,F,,Y,PrimeiroNome44,UltimoNome44,,,
196100046,F,,Y,PrimeiroNome45,UltimoNome45,,,
196100047,F,,Y,PrimeiroNome46,UltimoNome46,,,
196100048,F,,Y,PrimeiroNome47,UltimoNome47,,,
196100049,F,,Y,PrimeiroNome48,UltimoNome48,,,
196100050,F,,Y,PrimeiroNome49,UltimoNome49,,,
196100051,F,,Y,PrimeiroNome50,UltimoNome50,,,
196100052,F,,Y,PrimeiroNome51,UltimoNome51,,,
196100053,F,,Y,PrimeiroNome52,UltimoNome52,,,
196100054,F,,Y,PrimeiroNome53,UltimoNome53,,,
196100055,F,,Y,PrimeiroNome54,UltimoNome54,,,
196100056,F,,Y,PrimeiroNome55,UltimoNome55,,,
196100057,F,,Y,PrimeiroNome56,UltimoNome56,,,
196100058,F,,Y,PrimeiroNome57,UltimoNome57,,,
196100059,F,,Y,PrimeiroNome58,UltimoNome58,,,
196100060,F,,Y,PrimeiroNome59,UltimoNome59,,,
196100061,F,,Y,PrimeiroNome60,UltimoNome60,,,
196100062,F,,Y,PrimeiroNome61,UltimoNome61,,,
196100063,F,,Y,PrimeiroNome62,UltimoNome62,,,
196100064,F,,Y,PrimeiroNome63,UltimoNome63,,,
196100065,F,,Y,PrimeiroNome64,UltimoNome64,,,
196100066,F,,Y,PrimeiroNome65,UltimoNome65,,,
196100067,F,,Y,PrimeiroNome66,UltimoNome66,,,
196100068,F,,Y,PrimeiroNome67,UltimoNome67,,,
196100069,F,,Y,PrimeiroNome68,UltimoNome68,,,
196100070,F,,Y,PrimeiroNome69,UltimoNome69,,,
196100071,F,,Y,PrimeiroNome70,UltimoNome70,,,
196100072,F,,Y,PrimeiroNome71,UltimoNome71,,,
196100073,F,,Y,PrimeiroNome72,UltimoNome72,,,
196100074,F,,Y,PrimeiroNome73,UltimoNome73,,,
196100075,F,,Y,PrimeiroNome74,UltimoNome74,,,
196100076,F,,Y,PrimeiroNome75,UltimoNome75,,,
196100077,F,,Y,PrimeiroNome76,UltimoNome76,,,
196100078,F,,Y,PrimeiroNome77,UltimoNome77,,,
196100079,F,,Y,PrimeiroNome78,UltimoNome78,,,
196100080,F,,Y,PrimeiroNome79,UltimoNome79,,,
196100081,F,,Y,PrimeiroNome80,UltimoNome80,,,
196100082,F,,Y,PrimeiroNome81,UltimoNome81,,,
196100083,F,,Y,PrimeiroNome82,UltimoNome82,,,
196100084,F,,Y,PrimeiroNome83,UltimoNome83,,,
196100085,F,,Y,PrimeiroNome84,UltimoNome84,,,
196100086,F,,Y,PrimeiroNome85,UltimoNome85,,,
196100087,F,,Y,PrimeiroNome86,UltimoNome86,,,
196100088,F,,Y,PrimeiroNome87,UltimoNome87,,,
196100089,F,,Y,PrimeiroNome88,UltimoNome88,,,
196100090,F,,Y,PrimeiroNome89,UltimoNome89,,,
196100091,F,,Y,PrimeiroNome90,UltimoNome90,,,
196100092,F,,Y,PrimeiroNome91,UltimoNome91,,,
196100093,F,,Y,PrimeiroNome92,UltimoNome92,,,
196100094,F,,Y,PrimeiroNome93,UltimoNome93,,,
196100095,F,,Y,PrimeiroNome94,UltimoNome94,,,
196100096,F,,Y,PrimeiroNome95,UltimoNome95,,,
196100097,F,,Y,PrimeiroNome96,UltimoNome96,,,
196100098,F,,Y,PrimeiroNome97,UltimoNome97,,,
196100099,F,,Y,PrimeiroNome98,UltimoNome98,,,
196100100,F,,Y,PrimeiroNome99,UltimoNome99,,,
196100101,F,,Y,PrimeiroNome100,UltimoNome100,,,
196100102,F,,Y,PrimeiroNome101,UltimoNome101,,,
196100103,F,,Y,PrimeiroNome102,UltimoNome102,,,
196100104,F,,Y,PrimeiroNome103,UltimoNome103,,,
196100105,F,,Y,PrimeiroNome104,UltimoNome104,,,
196100106,F,,Y,PrimeiroNome105,UltimoNome105,,,
196100107,F,,Y,PrimeiroNome106,UltimoNome106,,,
196100108,F,,Y,PrimeiroNome107,UltimoNome107,,,
196100109,F,,Y,PrimeiroNome108,UltimoNome108,,,
196100110,F,,Y,PrimeiroNome109,UltimoNome109,,,
196100111,F,,Y,PrimeiroNome110,UltimoNome110,,,
196100112,F,,Y,PrimeiroNome111,UltimoNome111,,,
196100113,F,,Y,PrimeiroNome112,UltimoNome112,,,
196100114,F,,Y,PrimeiroNome113,UltimoNome113,,,
196100115,F,,Y,PrimeiroNome114,UltimoNome114,,,
196100116,F,,Y,PrimeiroNome115,UltimoNome115,,,
196100117,F,,Y,PrimeiroNome116,UltimoNome116,,,
196100118,F,,Y,PrimeiroNome117,UltimoNome117,,,
196100119,F,,Y,PrimeiroNome118,UltimoNome118,,,
196100120,F,,Y,PrimeiroNome119,UltimoNome119,,,
196100121,F,,Y,PrimeiroNome120,UltimoNome120,,,
196100122,F,,Y,PrimeiroNome121,UltimoNome121,,,
196100123,F,,Y,PrimeiroNome122,UltimoNome122,,,
196100124,F,,Y,PrimeiroNome123,UltimoNome123,,,
196100125,F,,Y,PrimeiroNome124,UltimoNome124,,,
196100126,F,,Y,PrimeiroNome125,UltimoNome125,,,
196100127,F,,Y,PrimeiroNome126,UltimoNome126,,,
196100128,F,,Y,PrimeiroNome127,UltimoNome127,,,
196100129,F,,Y,PrimeiroNome128,UltimoNome128,,,
196100130,F,,Y,PrimeiroNome129,UltimoNome129,,,
196100131,F,,Y,PrimeiroNome130,UltimoNome130,,,
196100132,F,,Y,PrimeiroNome131,UltimoNome131,,,
196100133,F,,Y,PrimeiroNome132,UltimoNome132,,,
196100134,F,,Y,PrimeiroNome133,UltimoNome133,,,
196100135,F,,Y,PrimeiroNome134,UltimoNome134,,,
196100136,F,,Y,PrimeiroNome135,UltimoNome135,,,
196100137,F,,Y,PrimeiroNome136,UltimoNome136,,,
196100138,F,,Y,PrimeiroNome137,UltimoNome137,,,
196100139,F,,Y,PrimeiroNome138,UltimoNome138,,,
196100140,F,,Y,PrimeiroNome139,UltimoNome139,,,
196100141,F,,Y,PrimeiroNome140,UltimoNome140,,,
196100142,F,,Y,PrimeiroNome141,UltimoNome141,,,
196100143,F,,Y,PrimeiroNome142,UltimoNome142,,,
196100144,F,,Y,PrimeiroNome143,UltimoNome143,,,
196100145,F,,Y,PrimeiroNome144,UltimoNome144,,,
196100146,F,,Y,PrimeiroNome145,UltimoNome145,,,
196100147,F,,Y,PrimeiroNome146,UltimoNome146,,,
196100148,F,,Y,PrimeiroNome147,UltimoNome147,,,
196100149,F,,Y,PrimeiroNome148,UltimoNome148,,,
196100150,F,,Y,PrimeiroNome149,UltimoNome149,,,
196100151,F,,Y,PrimeiroNome150,UltimoNome150,,,
196100152,F,,Y,PrimeiroNome151,UltimoNome151,,,
196100153,F,,Y,PrimeiroNome152,UltimoNome152,,,
196100154,F,,Y,PrimeiroNome153,UltimoNome153,,,
196100155,F,,Y,PrimeiroNome154,UltimoNome154,,,
196100156,F,,Y,PrimeiroNome155,UltimoNome155,,,
196100157,F,,Y,PrimeiroNome156,UltimoNome156,,,
196100158,F,,Y,PrimeiroNome157,UltimoNome157,,,
196100159,F,,Y,PrimeiroNome158,UltimoNome158,,,
196100160,F,,Y,PrimeiroNome159,UltimoNome159,,,
196100161,F,,Y,PrimeiroNome160,UltimoNome160,,,
196100162,F,,Y,PrimeiroNome161,UltimoNome161,,,
196100163,F,,Y,PrimeiroNome162,UltimoNome162,,,
196100164,F,,Y,PrimeiroNome163,UltimoNome163,,,
196100165,F,,Y,PrimeiroNome164,UltimoNome164,,,
196100166,F,,Y,PrimeiroNome165,UltimoNome165,,,
196100167,F,,Y,PrimeiroNome166,UltimoNome166,,,
196100168,F,,Y,PrimeiroNome167,UltimoNome167,,,
196100169,F,,Y,PrimeiroNome168,UltimoNome168,,,
196100170,F,,Y,PrimeiroNome169,UltimoNome169,,,
196100171,F,,Y,PrimeiroNome170,UltimoNome170,,,
196100172,F,,Y,PrimeiroNome171,UltimoNome171,,,
196100173,F,,Y,PrimeiroNome172,UltimoNome172,,,
196100174,F,,Y,PrimeiroNome173,UltimoNome173,,,
196100175,F,,Y,PrimeiroNome174,UltimoNome174,,,
196100176,F,,Y,PrimeiroNome175,UltimoNome175,,,
196100177,F,,Y,PrimeiroNome176,UltimoNome176,,,
196100178,F,,Y,PrimeiroNome177,UltimoNome177,,,
196100179,F,,Y,PrimeiroNome178,UltimoNome178,,,
196100180,F,,Y,PrimeiroNome179,UltimoNome179,,,
196100181,F,,Y,PrimeiroNome180,UltimoNome180,,,
196100182,F,,Y,PrimeiroNome181,UltimoNome181,,,
196100183,F,,Y,PrimeiroNome182,UltimoNome182,,,
196100184,F,,Y,PrimeiroNome183,UltimoNome183,,,
196100185,F,,Y,PrimeiroNome184,UltimoNome184,,,
196100186,F,,Y,PrimeiroNome185,UltimoNome185,,,
196100187,F,,Y,PrimeiroNome186,UltimoNome186,,,
196100188,F,,Y,PrimeiroNome187,UltimoNome187,,,
196100189,F,,Y,PrimeiroNome188,UltimoNome188,,,
196100190,F,,Y,PrimeiroNome189,UltimoNome189,,,
196100191,F,,Y,PrimeiroNome190,UltimoNome190,,,
196100192,F,,Y,PrimeiroNome191,UltimoNome191,,,
196100193,F,,Y,PrimeiroNome192,UltimoNome192,,,
196100194,F,,Y,PrimeiroNome193,UltimoNome193,,,
196100195,F,,Y,PrimeiroNome194,UltimoNome194,,,
196100196,F,,Y,PrimeiroNome195,UltimoNome195,,,
196100197,F,,Y,PrimeiroNome196,UltimoNome196,,,
196100198,F,,Y,PrimeiroNome197,UltimoNome197,,,
196100199,F,,Y,PrimeiroNome198,UltimoNome198,,,
196100200,F,,Y,PrimeiroNome199,UltimoNome199,,,
